user_id,city,age,gender,membership_level,registration_date,phone_number,last_login_date,user_source,remarks
716,南昌,24.0,female,普通,2023-10-05,,2026-03-03,直接访问,
717,南昌,23.0,female,黄金,2026.13.01,156426121203,2026-03-22,直接访问,
718,深圳,52.0,female,黄金,2023-10-28,172838545400,2026-03-09,分享链接,
719,深圳,27.0,male,铂金,2024-01-04,178791776334,2026-02-21,广告,
720,,53.0,male,黄金,,134963045306,2026-02-14,广告,
721,南昌,32.0,male,普通,2023-06-27,175677848165,2026-03-19,分享链接,
722,深圳,45.0,male,黄金,2023-07-12,165105391287,2026-03-04,分享链接,备注95
723,深圳,51.0,male,黄金,2024-05-19,183714724630,2026-02-09,,
724,深圳,26.0,male,普通,2024-12-22,171870629328,2026-02-05,自然搜索,
725,南昌,25.0,male,SVIP,,159661008987,2026-03-29,自然搜索,
726,南昌,23.0,male,普通,2025-01-09,180746823546,2026-02-27,分享链接,备注13
727,,19.0,female,普通,2024-05-04,158150066664,2026-04-05,直接访问,备注39
728,南昌,32.0,male,普通,2023-08-10,132890583668,2026-03-01,广告,
729,深圳,56.0,male,普通,2023-06-26,173791505962,2026-02-10,自然搜索,
730,南昌,33.0,male,黄金,2023-06-30,185260418095,2026-04-01,直接访问,
731,南昌,47.0,male,普通,2025-01-20,183824199626,2026-03-26,广告,
732,南昌,63.0,female,普通,2023-09-18,161056820922,2026-03-13,直接访问,备注91
733,南昌,,female,铂金,2024-11-18,141828954001,2026-02-23,,
734,深圳,26.0,male,铂金,2024-03-20,,2026-02-14,分享链接,备注83
735,南昌,54.0,male,黄金,2023-06-04,135053709230,,自然搜索,备注76
736,南昌,200.0,male,普通,2023-04-22,139987698936,2026-02-26,分享链接,
737,南昌,64.0,male,普通,2024-08-31,134045025896,2026-03-25,自然搜索,
738,深圳,51.0,male,铂金,2024-07-01,177673983448,2026-03-01,分享链接,备注41
739,深圳,58.0,female,普通,2024-01-06,175065795515,2026-03-26,广告,
740,南昌,52.0,female,普通,2023-05-25,144111786190,2026-02-13,分享链接,
741,深圳,,male,普通,2024-05-19,174120122759,2026-04-02,自然搜索,
742,南昌,,male,铂金,2023-06-06,158950740717,2026-02-10,广告,
743,深圳,55.0,male,黄金,2024-02-29,143403910452,2026-02-08,广告,
744,深圳,,male,铂金,2024-10-10,178359520561,,直接访问,备注73
745,南昌,43.0,male,普通,2023-04-25,162423394495,2026-04-04,自然搜索,
746,南昌,18.0,female,普通,2024-07-19,148178429029,2026-03-27,广告,
747,南昌,,male,黄金,2025-02-18,123-4567-8901,2026-03-21,自然搜索,
748,南昌,46.0,male,普通,2023-12-26,166887592129,2026-02-15,直接访问,
749,南昌,33.0,male,黄金,2023-10-21,159092071152,2026-02-16,,
750,南昌,56.0,male,,2024-11-30,176059161186,2026-03-13,分享链接,
751,深圳,47.0,female,黄金,2023-04-12,,2026-03-15,广告,
752,南昌,,male,普通,2024-06-28,185018227200,2026-03-23,,
753,南昌,27.0,male,普通,2024-11-23,177116599302,2026-02-17,自然搜索,
754,南昌,63.0,male,普通,2024-11-27,153302816506,2026-03-24,自然搜索,
755,深圳,56.0,female,普通,2023-10-04,173029161746,2026-04-03,广告,
756,南昌,19.0,female,,2023-09-03,137670805685,2026-03-10,直接访问,
757,南昌,62.0,male,普通,2024-05-31,180440766349,2026-02-19,广告,
758,深圳,42.0,male,普通,2024-12-07,146362585421,2026-02-10,,
759,深圳,56.0,male,铂金,2024-05-23,172996433853,2026-02-18,分享链接,备注24
760,南昌,33.0,female,铂金,2025-02-30,153876054576,2026-02-28,分享链接,
761,深圳,64.0,female,铂金,2024-09-14,153974669861,2026-02-07,分享链接,
762,深圳,52.0,male,铂金,2024-05-28,141692559664,2026-03-25,自然搜索,备注31
763,,35.0,female,普通,2024-12-02,172489332614,2026-02-08,分享链接,
764,深圳,32.0,female,铂金,,137785221158,2026-02-06,,
765,深圳,60.0,male,铂金,2023-05-11,133173208652,2026-03-08,直接访问,
766,深圳,44.0,female,金卡,2025-02-18,152278105580,,广告,
767,南昌,,female,铂金,,174136817203,2026-03-12,,
768,深圳,64.0,,普通,2024-07-28,169533222739,2026-03-03,,
769,,48.0,male,普通,2023-11-04,123-4567-8901,2026-04-02,,备注6
770,深圳,25.0,male,普通,2024/13/01,136583882176,2026-02-16,分享链接,
771,深圳,38.0,female,普通,2023-04-30,140801944258,2026-02-10,,
772,南昌,40.0,female,黄金,2024-03-22,145731180467,2026-02-12,广告,
773,南昌,37.0,female,黄金,2024-10-10,180463975615,2026-02-14,直接访问,
774,南昌,58.0,female,铂金,2023-05-18,131919693957,2026-03-14,广告,
775,南昌,0.0,male,普通,2024-11-18,149139369678,2026-03-07,直接访问,
776,深圳,28.0,female,黄金,2024-01-14,131759889786,2026-02-11,广告,备注88
777,深圳,56.0,female,普通,2023-08-23,137202191505,2026-03-12,分享链接,备注73
778,深圳,63.0,male,普通,2023-05-26,149979741636,2026-03-09,自然搜索,
779,南昌,40.0,male,普通,2023-09-06,159711952963,2026-04-02,分享链接,
780,南昌,25.0,male,黄金,2025-01-16,188898959654,2026-03-09,广告,
781,深圳,36.0,female,黄金,2024-12-03,167393449743,2026-03-19,直接访问,
782,南昌,21.0,female,黄金,2023-08-26,179894132109,2026-04-02,广告,
783,南昌,37.0,female,黄金,2023-12-10,179203004496,2026-03-12,自然搜索,
784,南昌,27.0,female,黄金,2024-04-30,163963595708,2026-02-13,自然搜索,备注79
785,南昌,41.0,male,普通,2024-08-21,133342362203,2026-03-07,分享链接,
786,南昌,0.0,female,黄金,2023-10-01,138001380000,2026-02-07,广告,
787,南昌,59.0,female,普通,2025-02-27,133238502289,2026-03-09,直接访问,
788,深圳,28.0,male,普通,,,2026-02-28,自然搜索,
789,南昌,0.0,female,黄金,2023-12-26,158627995530,2026-02-23,分享链接,
790,南昌,65.0,female,普通,2026.13.01,138028471901,2026-03-26,广告,
791,南昌,21.0,female,普通,2024-12-23,170754619924,2026-03-13,,
792,深圳,61.0,male,黄金,2023-08-02,,2026-02-14,分享链接,
793,深圳,50.0,male,普通,2025-01-18,135101878035,2026-03-01,直接访问,备注96
794,南昌,21.0,female,普通,2024-11-03,169945295171,2026-03-27,直接访问,备注96
795,南昌,29.0,female,普通,2023-05-12,167633083344,2026-02-08,自然搜索,
796,深圳,55.0,male,普通,2023-07-18,173519537749,2026-03-25,直接访问,
797,南昌,56.0,female,普通,2024-10-14,139061658129,2026-02-23,分享链接,
798,南昌,25.0,female,普通,2023-04-20,145726294206,2026-03-15,分享链接,
799,,39.0,male,普通,2025-02-21,184321122121,2026-03-18,,
800,深圳,45.0,female,普通,2024/13/01,164064420062,2026-03-04,直接访问,
801,南昌,51.0,female,普通,2024-12-06,143421926221,2026-04-04,分享链接,
802,,34.0,male,普通,2023-04-21,185972699994,2026-03-03,自然搜索,
803,南昌,53.0,,普通,2024-10-16,152328538631,,自然搜索,
804,南昌,33.0,male,普通,2023-07-16,179900768627,2026-02-05,广告,备注23
805,南昌,50.0,female,黄金,2024-02-14,151186267136,2026-02-15,自然搜索,
806,南昌,28.0,male,普通,2024-08-20,177918750677,2026-02-23,自然搜索,
807,深圳,28.0,,普通,2024-07-08,138797617815,2026-03-10,,备注83
808,深圳,49.0,male,黄金,2024-03-25,164629591257,2026-02-25,,
809,南昌,32.0,female,普通,2024-11-18,158472966941,2026-02-28,,
810,,200.0,female,普通,2024-02-16,142984167347,2026-02-24,分享链接,
811,南昌,36.0,male,普通,2023-06-21,130521026270,2026-03-18,,
812,南昌,34.0,male,普通,2024-09-24,151748839974,2026-02-17,自然搜索,
813,南昌,200.0,male,,2024-03-03,167953056418,2026-02-28,广告,备注70
814,深圳,54.0,female,铂金,2024-10-23,132013651034,2026-03-17,分享链接,
815,南昌,35.0,female,铂金,2024-06-02,180215599672,2026-03-09,广告,
816,南昌,39.0,female,普通,2024-03-04,180559396521,2026-02-12,广告,
817,深圳,26.0,female,普通,2025-02-08,,2026-03-28,广告,备注9
818,深圳,58.0,female,普通,2024-07-28,175585229425,2026-02-10,分享链接,
819,深圳,57.0,male,,2023-06-24,,2026-03-31,分享链接,
820,深圳,41.0,female,普通,2024-06-08,159159497344,2026-02-26,广告,
821,南昌,25.0,female,黄金,2023-06-17,141608788281,2026-03-25,直接访问,
822,深圳,45.0,male,普通,2023-05-31,144780189156,2026-03-24,分享链接,
823,南昌,46.0,male,普通,2024-08-20,167994664509,2026-02-27,自然搜索,
824,深圳,54.0,,黄金,2024-12-30,156844246488,2026-02-16,,
825,深圳,41.0,female,黄金,2023-10-24,133221797891,2026-03-17,,
826,深圳,47.0,,普通,2024-05-05,180367286811,2026-03-23,自然搜索,
827,深圳,25.0,male,铂金,2024-04-27,131992177905,2026-03-01,直接访问,备注75
828,深圳,60.0,male,普通,2023-05-23,155011939103,2026-03-02,广告,备注61
829,深圳,33.0,male,黄金,2024-12-24,132450243736,2026-03-15,,
830,深圳,46.0,female,普通,2024-08-02,130585615473,2026-03-15,直接访问,备注31
831,南昌,25.0,female,铂金,2023-11-03,141702896660,2026-03-21,分享链接,
832,深圳,63.0,male,,2023-12-21,187358464051,,,
833,南昌,0.0,male,铂金,2023-06-28,137893953096,2026-04-03,直接访问,
834,南昌,29.0,female,普通,2024-04-12,183587271743,,直接访问,备注72
835,南昌,35.0,male,铂金,2025-01-30,160758333647,2026-02-11,分享链接,
836,南昌,25.0,female,黄金,2024-09-28,152420412319,,分享链接,
837,深圳,22.0,,普通,2024-12-25,153381097941,2026-02-05,广告,
838,深圳,200.0,female,黄金,2024-10-07,183422404326,2026-03-02,,
839,深圳,24.0,male,,invalid_date,133200953662,2026-03-13,广告,
840,南昌,200.0,female,,2024-04-30,130073971307,2026-03-31,自然搜索,
841,南昌,48.0,female,普通,2026.13.01,179461719281,2026-04-05,直接访问,
842,南昌,27.0,female,黄金,2024-11-10,139523941209,2026-02-17,直接访问,
843,南昌,19.0,male,黄金,2024-11-24,159948024559,2026-03-29,直接访问,
844,南昌,52.0,male,普通,2023-04-18,164647868623,2026-04-02,自然搜索,
845,深圳,50.0,female,普通,2023-08-30,,2026-02-10,,
846,南昌,,male,铂金,2024-05-08,147864708213,2026-03-03,直接访问,
847,南昌,18.0,male,黄金,2025-03-23,186330000886,2026-03-18,直接访问,
848,南昌,-5.0,male,普通,2025-01-02,170232737989,2026-02-17,,
849,,39.0,male,黄金,2024-07-16,131998433611,2026-03-21,直接访问,
850,南昌,60.0,female,普通,2024-05-25,138001380000,2026-02-22,自然搜索,
851,南昌,44.0,,铂金,2023-08-20,155672010824,2026-02-18,自然搜索,备注91
852,南昌,27.0,male,普通,2024-11-05,132858174527,2026-02-06,分享链接,
853,深圳,32.0,female,金卡,2023-09-11,151181612559,,直接访问,
854,,29.0,female,普通,2023-10-20,135232961512,,分享链接,备注92
855,深圳,45.0,male,黄金,2024-07-16,186422763460,2026-03-31,分享链接,
856,南昌,37.0,male,普通,2024-02-12,150127267086,2026-02-19,直接访问,备注90
857,南昌,35.0,female,普通,2024-07-04,159129035006,2026-03-30,,
858,深圳,26.0,female,普通,2024-03-15,139156495254,2026-03-25,自然搜索,备注85
859,深圳,23.0,male,黄金,2025-01-14,130634359488,2026-02-18,自然搜索,
860,深圳,43.0,male,普通,2025-01-03,149341230160,2026-02-17,,
861,南昌,24.0,female,,2023-04-22,165999011400,2026-02-06,直接访问,备注31
862,深圳,55.0,female,,2024-03-05,152908419478,2026-03-13,自然搜索,
863,深圳,39.0,male,SVIP,2024-01-08,abcdefg,2026-02-26,自然搜索,
864,深圳,19.0,male,普通,2024-09-11,167647718375,2026-04-03,直接访问,备注72
865,南昌,36.0,female,普通,2024-10-15,148323622169,,直接访问,
866,深圳,34.0,female,,2024-01-15,166521501642,2026-04-05,直接访问,备注28
867,南昌,59.0,female,普通,2023-04-26,144924848130,,自然搜索,
868,南昌,38.0,male,普通,2024-03-29,154463395348,2026-04-05,分享链接,
869,深圳,44.0,male,黄金,2024-12-02,151512817751,2026-02-27,分享链接,
870,南昌,34.0,male,黄金,2024-03-10,,2026-03-18,直接访问,
871,深圳,45.0,female,普通,,159156478370,2026-03-05,分享链接,
872,南昌,46.0,male,普通,2024-10-03,141546862728,2026-03-17,自然搜索,
873,南昌,200.0,male,普通,2024-04-25,188676259238,2026-03-04,直接访问,
874,南昌,51.0,female,普通,2024-03-23,152089273961,2026-03-16,,备注55
875,南昌,61.0,female,普通,2023-12-19,146261903842,2026-03-06,广告,备注96
876,深圳,29.0,male,黄金,2025-01-20,171769171620,2026-03-26,,备注48
877,深圳,43.0,male,,2024-01-27,abcdefg,2026-02-07,广告,
878,南昌,35.0,female,黄金,2025-01-23,178031637050,2026-03-18,,
879,深圳,35.0,male,黄金,2024-01-08,165083906540,2026-03-14,,
880,深圳,56.0,male,黄金,2023-10-01,166163504960,2026-03-09,直接访问,
881,南昌,28.0,female,普通,2023-07-05,123456,2026-03-02,直接访问,
882,,41.0,male,普通,2023-09-06,168022154390,2026-03-02,,备注75
883,南昌,30.0,male,SVIP,2024-10-31,181550193545,2026-02-21,自然搜索,
884,深圳,31.0,male,普通,2024-10-21,181805983124,2026-03-31,广告,备注8
885,深圳,43.0,male,普通,2024-09-16,167542106294,2026-02-28,广告,备注44
886,南昌,29.0,male,普通,2024-11-26,147752864612,2026-02-08,,
887,南昌,0.0,female,普通,2024-12-19,185550514321,2026-03-30,分享链接,
888,深圳,55.0,male,黄金,2024-07-23,135883458192,2026-04-05,分享链接,
889,南昌,58.0,male,黄金,2023-09-13,185902578464,2026-03-03,分享链接,
890,深圳,51.0,male,普通,2024-11-19,177846729254,2026-02-09,分享链接,
891,深圳,28.0,female,VIP,2023-05-28,178472863942,2026-03-31,广告,
892,深圳,54.0,male,黄金,2023-04-27,155045095632,2026-02-11,分享链接,
893,,22.0,male,普通,2024-10-07,159119360060,2026-03-27,直接访问,
894,,43.0,female,普通,2024-03-02,175500953723,2026-03-31,直接访问,备注85
895,南昌,31.0,male,普通,2024-07-15,157423165441,2026-03-24,直接访问,
896,深圳,48.0,male,黄金,2024-10-04,147617551887,,自然搜索,备注64
897,南昌,62.0,male,普通,2025-01-17,147565386947,2026-04-05,广告,
898,深圳,42.0,male,普通,2024-09-16,147100953855,2026-03-19,广告,
899,南昌,55.0,male,普通,2024-01-25,,2026-02-23,直接访问,
900,深圳,51.0,male,普通,2023-12-31,152646726368,2026-02-07,自然搜索,
901,南昌,51.0,male,普通,2023-08-25,138001380000,2026-02-20,直接访问,
902,深圳,0.0,female,,2024-07-27,167833067730,2026-03-06,自然搜索,
903,南昌,48.0,female,黄金,2023-06-14,162590673963,2026-02-12,广告,
904,深圳,19.0,female,黄金,2023-06-24,183170486186,2026-03-08,自然搜索,
905,南昌,43.0,male,铂金,2023-11-02,166827182653,2026-03-22,直接访问,
906,南昌,37.0,male,普通,2025-02-30,179354901459,2026-03-10,直接访问,
907,南昌,,female,普通,2024-07-02,177430217816,2026-02-09,自然搜索,
908,深圳,61.0,male,黄金,2023-06-03,162150370170,2026-03-27,直接访问,
909,,31.0,,普通,2025-01-29,163296824485,2026-04-04,自然搜索,
910,深圳,29.0,female,普通,,176961276620,2026-03-03,广告,备注31
911,深圳,,male,普通,2024-06-23,168624587012,,分享链接,备注85
912,南昌,41.0,male,铂金,2024-03-30,188497603967,,分享链接,
913,深圳,,female,黄金,2024-03-26,131364882159,2026-03-05,广告,
914,深圳,30.0,male,普通,2023-07-07,167125949722,2026-03-20,广告,
915,南昌,54.0,male,普通,2023-09-02,187569992998,2026-03-16,,
916,深圳,47.0,female,普通,,141084931539,2026-03-24,,
917,深圳,-5.0,female,黄金,2024-02-23,177143049134,2026-03-23,,备注64
918,深圳,55.0,female,黄金,2023-05-24,188059208235,2026-04-04,,备注55
919,南昌,34.0,female,铂金,2023-09-26,132568201753,2026-04-05,直接访问,
920,深圳,48.0,female,普通,2023-11-21,150313795610,2026-03-05,直接访问,
921,深圳,40.0,female,普通,2024-11-07,177991938733,2026-03-24,分享链接,
922,深圳,46.0,male,普通,invalid_date,150107651917,2026-02-06,,备注46
923,南昌,28.0,female,普通,2023-07-27,152805581157,2026-02-19,,
924,南昌,21.0,female,金卡,2025-02-30,175454184039,2026-02-19,,
925,南昌,55.0,male,黄金,2026.13.01,155407880265,2026-02-20,分享链接,
926,深圳,63.0,male,普通,2024-09-24,146088067089,2026-04-03,,
927,南昌,57.0,female,普通,2024-11-09,136584858052,2026-03-21,广告,
928,深圳,,male,普通,2025-03-30,153447082317,2026-03-18,直接访问,
929,深圳,54.0,female,铂金,2024-07-26,154053026184,,分享链接,
930,深圳,200.0,male,黄金,2024-02-26,153028164098,2026-04-05,广告,
931,南昌,,male,普通,2023-05-02,178597953192,2026-04-03,自然搜索,
932,南昌,47.0,female,黄金,2023-07-01,150489445381,2026-04-04,,
933,深圳,40.0,female,黄金,2024-02-16,180521797056,2026-03-21,直接访问,
934,南昌,45.0,,,2024-01-31,138351585015,2026-02-21,自然搜索,
935,南昌,24.0,male,普通,2024-07-19,167547940645,2026-02-21,分享链接,
936,深圳,38.0,male,黄金,2023-06-24,177469365618,2026-02-08,分享链接,
937,深圳,18.0,female,,2023-04-27,176184301922,,分享链接,
938,南昌,27.0,female,黄金,2024-02-17,abcdefg,2026-02-16,广告,备注59
939,南昌,46.0,male,黄金,2024-04-25,145209140169,2026-02-16,广告,
940,南昌,49.0,male,普通,2024-05-13,147526075699,2026-03-24,,备注16
941,,43.0,male,普通,2023-07-06,138777733168,2026-04-03,直接访问,
942,深圳,200.0,,普通,2023-07-17,180424107402,2026-03-19,自然搜索,
943,深圳,41.0,female,普通,,130036385646,2026-03-18,,
944,深圳,31.0,male,黄金,2023-08-27,183914986099,2026-02-12,分享链接,
945,南昌,44.0,female,普通,2024-07-17,136289811594,2026-03-15,广告,
946,,,female,铂金,2024-09-21,175474225678,2026-04-01,,
947,南昌,51.0,female,,2024-06-13,154134956479,2026-02-09,分享链接,
948,深圳,61.0,female,黄金,2024-08-02,184723610809,2026-03-10,自然搜索,
949,南昌,40.0,female,普通,2023-10-19,178575124764,,自然搜索,
950,深圳,26.0,male,普通,2024-10-31,149418997402,2026-02-11,广告,
951,深圳,0.0,female,黄金,2024-02-13,149423860205,2026-03-02,,
952,深圳,31.0,male,普通,2023-08-05,182972452841,2026-03-12,,
953,,20.0,female,普通,2023-11-02,138001380000,2026-02-24,广告,
954,深圳,58.0,male,铂金,2026.13.01,181031589258,2026-02-11,自然搜索,
955,南昌,,female,普通,2023-07-22,172418648230,2026-02-16,广告,备注41
956,深圳,35.0,female,黄金,2024-01-23,,2026-02-18,,
957,深圳,44.0,female,普通,2023-04-21,,2026-02-11,,
958,南昌,51.0,male,普通,2024-03-12,166469890623,2026-02-18,广告,
959,深圳,55.0,,普通,2025-02-08,,2026-02-16,直接访问,
960,深圳,,female,铂金,2025-01-24,161553981889,2026-02-11,直接访问,
961,南昌,22.0,male,普通,2023-04-08,182838488763,2026-02-09,广告,备注88
962,南昌,55.0,male,铂金,2023-06-29,165812988618,2026-02-12,自然搜索,
963,深圳,56.0,,普通,2024-11-07,165933486497,2026-03-21,分享链接,
964,深圳,44.0,male,普通,2023-11-25,179231555057,2026-04-03,分享链接,
965,深圳,61.0,male,黄金,2024-03-26,136141470123,2026-02-14,分享链接,备注26
966,深圳,58.0,male,普通,2023-07-14,186234456844,2026-03-06,,备注4
967,南昌,45.0,female,黄金,2024-11-20,178783159757,2026-03-26,,备注86
968,深圳,50.0,male,普通,2024-03-25,171233241651,2026-02-24,分享链接,
969,深圳,200.0,female,普通,2024-10-08,170958417491,2026-03-08,自然搜索,
970,南昌,,female,普通,2024-12-26,183476094837,2026-03-18,自然搜索,
971,南昌,36.0,male,黄金,2025-02-30,152099621836,2026-03-07,自然搜索,
972,深圳,22.0,,黄金,2025-03-05,138234998013,2026-03-09,,
973,深圳,19.0,female,普通,2024-02-18,169233517465,2026-03-17,广告,备注49
974,南昌,33.0,male,普通,2023-06-18,151592277641,2026-04-03,自然搜索,
975,深圳,0.0,female,黄金,2024-07-03,146867228839,,直接访问,
976,南昌,41.0,male,普通,2024-04-05,180978879531,2026-02-20,自然搜索,
977,深圳,49.0,female,普通,2023-11-09,,2026-02-20,,
978,深圳,23.0,male,普通,2024-12-21,123456,2026-03-30,自然搜索,
979,深圳,26.0,female,普通,2024-11-11,172331542306,,广告,
980,深圳,59.0,female,普通,2024-10-16,148206670151,2026-02-17,,
981,,43.0,male,黄金,2024-11-18,138001380000,2026-02-27,广告,
982,深圳,59.0,,黄金,2024-12-11,149339133252,2026-03-29,广告,
983,深圳,44.0,female,普通,2024-06-05,130249866342,2026-02-18,,备注32
984,深圳,48.0,male,普通,2023-07-10,155152665591,2026-02-16,直接访问,备注48
985,南昌,44.0,male,黄金,2023-08-20,186746653538,2026-02-20,直接访问,
986,深圳,27.0,female,普通,2025-01-13,171638354346,2026-03-04,直接访问,
987,深圳,43.0,male,普通,2023-09-25,136538116837,2026-03-21,自然搜索,
988,南昌,48.0,male,普通,2023-09-17,abcdefg,2026-03-19,,
989,南昌,43.0,female,普通,2024-11-10,170264563391,2026-02-17,,备注76
990,深圳,200.0,female,黄金,2023-06-19,175497196706,2026-03-01,广告,
991,南昌,,male,黄金,2024-07-28,167013334437,2026-03-10,直接访问,
992,深圳,24.0,female,普通,2023-08-01,146811604991,2026-04-02,分享链接,
993,南昌,53.0,female,铂金,2025-03-04,169903421348,2026-02-05,分享链接,
994,南昌,31.0,male,黄金,2023-11-26,136386015711,2026-03-29,广告,备注91
995,深圳,19.0,female,黄金,2024/13/01,183874527193,2026-03-06,,
996,深圳,22.0,male,,2024-12-14,180942321540,2026-03-21,自然搜索,备注28
997,深圳,45.0,male,普通,2024-10-17,171741025471,2026-03-07,,
998,深圳,40.0,female,铂金,2025-03-06,170567563558,2026-03-27,广告,
999,深圳,43.0,female,普通,,,,分享链接,备注84
1000,南昌,18.0,female,铂金,2025-02-24,179100668904,2026-02-13,自然搜索,
1001,南昌,28.0,male,黄金,2024-11-11,165240847528,2026-02-26,,
1002,,20.0,female,黄金,2024-12-23,152053572289,2026-02-12,自然搜索,
1003,南昌,60.0,female,普通,2025-03-08,184104194534,2026-03-15,广告,
1004,南昌,34.0,female,普通,2025-02-28,173893063578,2026-04-04,广告,
1005,南昌,24.0,female,铂金,2023-08-05,151855759940,2026-03-19,广告,
1006,深圳,45.0,male,普通,2023-09-28,176065673374,2026-02-07,自然搜索,
1007,深圳,32.0,male,黄金,2023-06-26,,2026-03-06,直接访问,
1008,深圳,37.0,female,普通,2023-10-10,177242348004,2026-02-19,广告,
1009,深圳,43.0,female,普通,2025-03-08,166602425703,2026-03-23,广告,
1010,深圳,36.0,male,普通,2023-10-17,131296629917,2026-03-05,分享链接,备注77
1011,南昌,-5.0,male,普通,2024-02-16,184063250313,2026-03-04,自然搜索,
1012,深圳,0.0,male,普通,2024-09-02,168719000029,2026-03-09,自然搜索,
1013,深圳,63.0,female,,2023-08-01,167923045323,2026-03-12,直接访问,
1014,南昌,42.0,female,普通,2024-06-08,173911776665,2026-03-25,直接访问,
1015,南昌,54.0,male,黄金,2023-05-29,133223116787,,直接访问,
1016,南昌,30.0,male,普通,2023-06-25,162563711429,2026-04-04,自然搜索,
1017,深圳,33.0,male,黄金,2024-01-15,162669327841,2026-03-01,广告,备注64
1018,南昌,39.0,male,,2025-03-06,140664267351,2026-03-05,广告,备注41
1019,南昌,33.0,female,普通,2024-02-11,148962249451,,直接访问,
1020,深圳,54.0,female,普通,2025-02-10,178767293509,2026-02-15,广告,
1021,南昌,,female,黄金,,187778045797,2026-03-28,分享链接,
1022,南昌,31.0,male,普通,2024-11-10,171209451676,2026-03-08,自然搜索,
1023,南昌,51.0,male,铂金,2025-03-10,187848426483,2026-02-16,广告,
1024,深圳,0.0,female,黄金,2025-03-29,146946920856,2026-02-19,自然搜索,
1025,深圳,23.0,male,黄金,2025-01-17,155175808038,2026-02-28,自然搜索,
1026,南昌,35.0,female,黄金,2024-05-03,136483747558,,自然搜索,
1027,,51.0,female,普通,2024-07-12,,2026-02-26,自然搜索,
1028,南昌,56.0,male,普通,2024-03-04,157119976759,2026-03-03,广告,
1029,南昌,20.0,male,铂金,2024-04-06,152657285353,2026-02-27,,
1030,深圳,43.0,male,黄金,2025-01-28,147668793030,2026-03-04,分享链接,
1031,深圳,42.0,male,普通,2025-02-03,163546130873,2026-04-05,,备注61
1032,南昌,32.0,male,黄金,2024-12-09,148252786309,2026-03-08,自然搜索,
1033,,35.0,female,普通,2024-04-14,182771961997,2026-03-13,,
1034,深圳,44.0,female,普通,2025-03-20,140426537932,2026-03-31,,
1035,南昌,41.0,female,普通,2023-06-21,151010162600,2026-03-28,直接访问,
1036,南昌,47.0,female,铂金,2023-11-04,161192149679,2026-03-20,直接访问,
1037,深圳,42.0,male,普通,2023-11-17,156652824685,2026-02-08,,备注93
1038,南昌,20.0,male,,2023-05-25,150190854327,2026-03-11,广告,
1039,南昌,38.0,male,黄金,2025-03-24,176090899318,2026-03-29,自然搜索,备注40
1040,南昌,59.0,male,铂金,2023-08-01,133930437661,2026-03-10,直接访问,
1041,南昌,23.0,male,普通,2023-08-30,174470531105,2026-03-23,广告,
1042,深圳,56.0,female,普通,2024-05-26,144765016767,2026-03-30,,
1043,南昌,52.0,male,普通,2023-05-25,171627629226,2026-03-08,,备注66
1044,,30.0,female,普通,2023-09-21,187890749935,2026-03-30,广告,
1045,深圳,45.0,female,普通,2024-03-24,150014171657,2026-03-24,,
1046,深圳,40.0,female,普通,2025-02-25,,2026-02-15,自然搜索,
1047,深圳,63.0,female,黄金,2025-02-15,179293011250,2026-03-04,直接访问,备注5
1048,南昌,19.0,female,普通,2023-07-27,165062007302,2026-02-14,广告,备注84
1049,南昌,54.0,male,黄金,2023-04-23,180144695674,,直接访问,
1050,南昌,37.0,female,普通,2024-01-23,172658348348,2026-03-22,分享链接,
1051,南昌,49.0,female,普通,,153870894326,2026-02-25,,
1052,深圳,64.0,female,普通,2026.13.01,176092846720,2026-03-24,分享链接,
1053,南昌,62.0,male,普通,2024-05-19,152038016258,2026-03-29,分享链接,
1054,南昌,39.0,,普通,2025-01-30,146337953111,2026-02-22,分享链接,
1055,南昌,29.0,female,普通,2023-05-24,163573838554,2026-03-31,分享链接,
1056,南昌,58.0,male,普通,2024-04-19,173370627281,2026-03-24,广告,
1057,南昌,60.0,female,普通,2024-10-18,136260848187,2026-04-05,,
1058,南昌,45.0,male,普通,2023-11-18,132599822673,2026-03-30,广告,备注28
1059,南昌,51.0,male,普通,2023-06-11,168364502823,2026-03-20,广告,
1060,深圳,29.0,male,普通,2023-07-03,163343695310,2026-02-10,广告,
1061,深圳,59.0,male,黄金,2023-12-15,180517328162,2026-03-31,自然搜索,
1062,南昌,55.0,female,普通,2023-12-22,179052987707,2026-03-14,,
1063,南昌,30.0,female,普通,,181838789034,2026-02-08,自然搜索,
1064,深圳,43.0,male,黄金,2024-02-14,152418236881,,广告,备注86
1065,南昌,,female,普通,2024-05-24,abcdefg,2026-03-01,广告,
1066,南昌,65.0,male,黄金,2023-06-24,130389173690,2026-03-04,,
1067,深圳,20.0,female,普通,2023-12-08,157348508951,2026-03-07,自然搜索,
1068,南昌,55.0,female,普通,2023-07-26,152561927671,2026-03-08,自然搜索,
1069,深圳,45.0,female,普通,2024-01-11,153573713887,2026-02-12,自然搜索,
1070,深圳,22.0,female,普通,2025-04-06,134761421524,2026-03-29,,
1071,深圳,44.0,male,普通,2024-03-06,189036883004,2026-03-05,,备注30
1072,南昌,23.0,male,普通,2023-08-07,160065934104,,广告,
1073,深圳,50.0,female,普通,2023-04-24,155075789849,2026-03-18,,
1074,南昌,26.0,male,普通,2024-02-04,165981061735,2026-03-21,自然搜索,备注26
